episode,step,timestamp,total_reward,w_throughput,w_queue,w_energy,w_drops,w_channel,w_airtime,raw_throughput,raw_queue,raw_energy,raw_drops,raw_channel,raw_airtime,throughput_bytes_reward,throughput_packets_reward,throughput_eff_reward,throughput_fairness_bonus,queue_reward,queue_packets_reward,queue_bsr_reward,queue_drain_reward,queue_max_penalty,energy_sleep_reward,energy_consumption_reward,energy_duty_reward,energy_worst_penalty,drops_reward,drops_worst_penalty,drops_fairness_penalty,channel_fcs_reward,channel_rx_reward,channel_recency_reward,airtime_duration_reward,total_bytes,total_packets,total_airtime,throughput_efficiency,throughput_fairness,starving_stas,avg_queue_bytes,avg_queue_packets,max_queue_bytes,avg_bsr_index,drain_ratio,high_queue_stas,total_energy_mj,avg_sleep_ratio,min_sleep_ratio,avg_duty_cycle,sleep_fairness,total_drops,max_drops,high_drop_stas,avg_fcs_errors,avg_rx_fragments,inactive_stas,schedule_duration_ms,beacon_utilization,total_bytes_z,total_packets_z,total_airtime_z,avg_queue_bytes_z,avg_queue_packets_z,avg_bsr_index_z,total_energy_z,avg_duty_cycle_z,total_drops_z,avg_fcs_errors_z,avg_rx_fragments_z,schedule_idx,assignment_idx
422,31,2026-01-31T15:07:59.657918,0.36172827174871386,0.04554678484564334,0.0034291429878993856,0.23532427379299098,0.05367470673431973,0.026419783168378636,0.2277339242282167,0.034291429878993855,0.6723550679799742,0.5367470673431973,0.5283956633675727,0.38403306450693386,0.13021360525508408,0.004034991225519859,-0.09820842190348139,0.3491433058864424,0.04988443139357006,0.09975760364561198,-0.012695307087257277,-0.29946632215479024,0.3704350692024866,0.24821392759962715,0.09999987701436705,0.0,0.4995749858380964,0.0,0.1,0.31570829172235326,0.2570452803332685,0.09999154894357781,1844560.0,1405.0,296230.0,6.226783242750566,0.4646888868342205,7,18512.0,12.75,65024.0,72.3125,0.9915314043754411,4,379.92424799999947,0.8630183245819516,0.8400809716429133,0.1927368017531343,0.9996780818008677,0.0,0.0,0,99.1875,11.4375,5,1.946965570621653,1.325278810285754,1.7807964601762032,-3.3522650439259483,-3.3809523487528357,-3.357142851329623,-2.8155052690396034,-7.150875115874303,-3.8814814807626883,-1.069494584065347,1.2812499893229166,19,6
422,32,2026-01-31T15:08:00.172836,0.33307566657577614,0.048378293589511595,0.03502645262171643,0.21179596374780948,0.05367470673431973,0.025883521216099332,0.24189146794755798,0.35026452621716425,0.6051313249937414,0.5367470673431973,0.5176704243219866,0.3941304052232929,0.13748003682452156,0.003340912753140133,-0.09989408897661134,0.3499809646082795,0.049997112140317164,0.09999462243196688,0.2922686539202656,-0.29946632215479024,0.3028054949002134,0.20269049730173563,0.09999987377029658,0.0,0.4995749858380964,0.0,0.1,0.2870104485460049,0.2709744135578749,0.09999558951724458,1915270.0,1431.0,308290.0,6.212559602971228,0.32285281947369215,7,15696.0,10.8125,65024.0,61.3125,1.433867735470942,3,492.5661839999999,0.7989182998446143,0.7578475336152949,0.19293206997706838,0.9909928405125386,0.0,0.0,0,101.5,11.6875,5,2.4537310437747286,1.5669144979956393,2.3144247787600376,-5.256254225792723,-5.226190426417235,-5.261904752793239,-1.1292487423459223,-7.137857242957279,-3.8814814807626883,-0.9025270751606302,1.4895833209201388,14,6
422,33,2026-01-31T15:08:00.777675,0.3729991844458699,0.049194055538162466,0.0646858577864768,0.22192781054659108,0.05367470673431973,0.025200025174000235,0.2459702776908123,0.646858577864768,0.634079458704546,0.5367470673431973,0.5040005034800047,0.39623170143145553,0.14723252646102383,0.0002965866998407577,-0.09983626950569663,0.34999999999981213,0.04999999999997516,0.09999999999994734,0.2698781270022148,0.0,0.3222084859244716,0.23021396860473334,0.09999987618436026,0.0,0.4995749858380964,0.0,0.1,0.253844083543871,0.2856410460094023,0.09999769825578458,1946372.0,1514.0,316473.0,6.1501992271062615,0.34464840454412066,8,2064.0,1.0625,13312.0,8.0625,1.294017094017094,0,461.47886400000186,0.8114140753610689,0.7903614457640876,0.19278724783135082,0.9919428090967843,0.0,0.0,0,103.625,12.125,5,2.676633317088361,2.338289962607965,2.6765044247775767,-14.473292765284157,-14.511904623696147,-14.482683957605742,-1.5946277841923933,-7.1475120462352475,-3.8814814807626883,-0.7490974723833231,1.8541666512152777,14,11
422,34,2026-01-31T15:08:01.325014,0.2773427159659386,-0.01420823785178165,0.028019719590720023,0.23499068955130611,0.05367470673431973,0.023904206171225066,-0.07104118925890825,0.2801971959072002,0.671401970146589,0.5367470673431973,0.4780841234245013,0.1865559869234759,0.035029268346031886,-0.00046964630187313326,-0.0994711568370833,0.34999999998577486,0.049999999997710265,0.0999999999960043,0.09109388507243997,-0.2107743970712047,0.3676431457350736,0.249303183693897,0.09999989559875518,0.0,0.4995749858380964,0.0,0.1,0.21487119927437265,0.29045616497291116,0.0999987987710148,1643422.0,1288.0,267898.0,6.134506416621251,0.40336334909397786,8,5264.0,3.4375,33792.0,20.5625,1.0627062706270627,2,348.4134719999987,0.8583249547154255,0.8399999999823158,0.1915081064738055,0.9991916219465918,0.0,0.0,0,105.6875,12.375,5,0.5054467792334012,0.23791821559127072,0.5271681415926871,-12.309668694981005,-12.249999883333336,-12.318181796851633,-3.287223472561813,-7.232788079887579,-3.8814814807626883,-0.6001805049818191,2.0624999828125,17,11
423,1,2026-01-31T15:09:23.180345,0.08945475246323845,0.05191490241222373,-0.06656449079859841,0.17980618169532378,-0.021747079373793374,-0.004916393242066587,0.25957451206111865,-0.6656449079859841,0.5137319477009251,-0.21747079373793374,-0.09832786484133174,0.39994136884090437,0.1499198015177308,0.003339703106906363,-0.09927364105817857,-0.2859901468940444,-0.04171897025414587,-0.08160981293532069,0.08693286218291224,-0.29946632215479024,0.3369303300706775,0.22986765525620162,-0.09505123943844111,0.0,0.19784081503739373,-0.2495237918960777,-0.0999992595215098,0.39998629691985355,-0.29998739831421034,-0.09998407473594395,2237140.0,1705.0,360101.0,6.2125348166208925,0.41928050315116855,7,25168.0,17.5625,65024.0,98.3125,1.0596643878185208,6,462.08249999999987,0.8229126684335573,0.8115299334631589,0.3275559385258093,0.9951028180899267,187.0,107.0,2,38.0,3.4375,10,4.760513717283149,4.113382899245968,4.606946902652829,1.1480730223046107,1.2023809409297046,1.145021643038923,-1.5855913171279077,1.8370613436797234,-0.41851851844101495,-5.487364616976632,-5.385416621788195,17,11
423,2,2026-01-31T15:09:23.698160,0.13677600374087417,0.05220354288442844,-0.07161159625610589,0.19903213872951755,0.011105966615159155,-0.00491568000227437,0.26101771442214217,-0.7161159625610588,0.5686632535129074,0.11105966615159153,-0.0983136000454874,0.39992218744307384,0.14977718678926302,0.0048908777448691985,-0.09911492731640935,-0.3436767249684237,-0.04926433144764658,-0.0981841458998197,0.07199466564199562,-0.29946632215479024,0.3518582786353138,0.23173827119978618,-0.03444784418320665,0.0,0.4932079360881281,-0.24495058325492797,-0.09999986553563882,0.3999847295143093,-0.29998601486529514,-0.09996948674010687,2217392.0,1650.0,355105.0,6.244327734050492,0.42920161543899227,7,26944.0,18.875,65024.0,105.25,1.048951048951049,6,458.6953800000001,0.8374199328870149,0.8286290322413583,0.3053874768783825,0.9999086313092034,75.0,75.0,1,38.75,3.5,10,4.6189834589911545,3.602230482936595,4.385884955750272,2.348884381322861,2.452380929024943,2.3463203422574535,-1.6362967063418703,0.3591648857822452,-2.4925925921310013,-5.433212992466994,-5.33333328888889,17,11
423,3,2026-01-31T15:09:24.211741,0.16681418735426928,0.05215853865683413,-0.05975349878686777,0.2159445283293302,0.012374604533312466,-0.0048716171484890596,0.26079269328417065,-0.5975349878686776,0.6169843666552292,0.12374604533312465,-0.09743234296978118,0.3999639916633687,0.14991676489559985,0.004405697309234732,-0.09905258672847221,-0.32876250498992143,-0.04732794443319798,-0.09389893934906586,0.2611809011796518,-0.29946632215479024,0.34302058068880475,0.22066530489758093,0.060668045670313135,0.0,0.496091715244918,-0.23497051379257378,-0.09999984454204222,0.3999805158957025,-0.29997878624955493,-0.09994153963058766,2271154.0,1703.0,364295.0,6.234381476550598,0.4326205537522549,7,26032.0,18.1875,65024.0,101.6875,1.2671130952380953,6,475.30243199999984,0.8284016802930796,0.7999999999811764,0.28944522650559235,0.9917038629618378,60.0,60.0,1,40.4375,3.75,9,5.004285755238582,4.0947955386529,4.792522123891684,1.7322515212864622,1.7976190304988657,1.7294372264425324,-1.3876881435048396,-0.7036510971931115,-2.7703703698573388,-5.311371837320309,-5.124999957291668,17,6
423,4,2026-01-31T15:09:24.688720,0.26268313367075513,0.047815067947092144,0.021199224573789588,0.2315115369897507,0.01599477833755766,-0.004799105947584273,0.2390753397354607,0.21199224573789588,0.6614615342564306,0.15994778337557658,-0.09598211895168546,0.38720167028537933,0.14141025944999872,0.0024771666060363863,-0.0990208213043853,0.3225697418147919,0.045569869565646653,0.09222529221604332,0.22401456577939183,-0.29946632215479024,0.3594184015093283,0.24665962241742465,0.09293479404628131,0.0,0.4954704488723686,-0.19740017939024748,-0.09999936202037957,0.3999682799715253,-0.29995601809519035,-0.09988801008500812,1860274.0,1452.0,300293.0,6.194863017119946,0.43427747133441696,7,21104.0,14.6875,65024.0,82.4375,1.1930977814297452,5,400.9391760000002,0.8464619077214438,0.8363636363467402,0.275196224173833,0.9998873324069554,64.0,42.0,1,43.8125,4.1875,8,2.059584898087746,1.7620817842228542,1.9605752212380705,-1.599729546980394,-1.5357142710884362,-1.603896101118795,-2.5009105385477652,-1.6535839526884981,-2.696296295796982,-5.067689527026939,-4.760416626996529,17,6
423,5,2026-01-31T15:09:25.233212,0.2696619087863421,0.05066650003809489,0.030136040349688503,0.23143187140796137,0.01114599400895828,-0.004680128788510182,0.25333250019047443,0.30136040349688503,0.6612339183084611,0.11145994008958279,-0.09360257577020363,0.3994666773057292,0.14961106963034676,0.0024086820622765477,-0.09971025749454676,0.34929473661218013,0.04989738886594898,0.09980046621516976,0.2638077866310951,-0.29946632215479024,0.357585310397557,0.2426270943073083,0.09839830331153132,0.0,0.4882214837319686,-0.206979546282976,-0.09999938498665097,0.3999444943205597,-0.2998988083476065,-0.09978551850770054,2083065.0,1620.0,336333.0,6.1934600529832045,0.3732184866859241,8,18368.0,12.6875,65024.0,71.75,1.2745869394177813,4,427.65518400000036,0.8441320698452177,0.8282828282660952,0.2638559014104197,0.9998526723128731,90.0,45.0,2,47.6875,4.6875,7,3.6562867299254895,3.3234200740405737,3.5552654867240903,-3.44962812708959,-3.440476157709752,-3.454545448563558,-2.100970299086676,-2.409604966235375,-2.2148148144046638,-4.787906133727144,-4.343749963802084,17,6
423,6,2026-01-31T15:09:25.789594,0.2973366248262614,0.05096708882076453,0.028020821506219398,0.23411558634009505,0.037938574582304437,-0.0046670781932713614,0.25483544410382264,0.28020821506219395,0.6689016752574145,0.37938574582304435,-0.09334156386542722,0.39353398309416976,0.14537210507165294,0.0019317290082745983,-0.09923084227200052,0.3499856315402872,0.049997979426363616,0.09999594132101818,0.21442457489511238,-0.29946632215479024,0.365269627042707,0.24749707637074805,0.09958721899018418,0.0,0.4993372955491493,0.0,-0.09999537194607339,0.39992387748733477,-0.2998109767835512,-0.09958942076378553,1908466.0,1486.0,308629.0,6.183689802319289,0.4221538306787633,6,15488.0,10.625,65024.0,60.5,1.1793650793650794,3,391.2428520000001,0.8546306809958528,0.8383838383669013,0.2536418295154653,0.9999452798149201,12.0,12.0,0,49.875,5.0625,7,2.4049680360059047,2.078066914305012,2.329424778760031,-5.396889790362429,-5.404761853287983,-5.402597393242256,-2.646065089424241,-3.090542638607219,-3.6592592585816184,-4.629963895574033,-4.031249966406251,17,6
